,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
50,llm_response_0385_httpwwwuniindiacomfadnavis-orders-probe-into-mumbai-pub-firestatesnews1090400htm_20230719.json,ADB raises Bangladesh's economic growth forecast,2023-07-19,http://www.uniindia.com/~/adb-raises-bangladesh-s-economic-growth-forecast/World/news/3013493.html,http://www.uniindia.com/fadnavis-orders-probe-into-mumbai-pub-fire/states/news/1090400.html,balance_of_trade,strengthens trade balance,imports fell more sharply,"2023-07-19, The difference between country-wide imports and exports. -> strengthens trade balance -> imports fell more sharply",0.991,"reflects strong net exports as imports fell more sharply than expected and export growth slowed less than expected,""",CONFIRMED,"The article contains the sentence attributing the higher growth estimate to ""strong net exports as imports fell more sharply than expected and export growth slowed less than expected,"" which explicitly links the drop in imports to stronger net exports (national-level balance of trade).",2023-07-19,The difference between country-wide imports and exports.,strengthens trade balance,imports fell more sharply,True,Sharper Import Decline,strengthens trade balance,Trade Balance,(Sharper Import Decline) ── strengthens trade balance ──> (Trade Balance),improve,(Sharper Import Decline) ── improve ──> (balance_of_trade),Sharper-Than-Expected Import Decline,(Sharper-Than-Expected Import Decline) ── improve ──> (balance_of_trade),"""Sharper-Than-Expected Import Decline: Market Dynamics"""
51,llm_response_0393_Bangladesh_Sangbad_Sangstha_BSS_20230115.json,BB unveils 'cautiously accommodative' MPS | News Flash,2023-01-15,https://www.bssnews.net/news-flash/105330,Bangladesh Sangbad Sangstha (BSS),currency_log_return,reduces exchange rate pressure,dissuade non-essential imports,"2023-01-15, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> reduces exchange rate pressure -> dissuade non-essential imports",0.994,"dissuade imports of non-essential commodities to reduce the exchange rate pressure,",CONFIRMED,"The article contains the sentence 'dissuade imports of non-essential commodities to reduce the exchange rate pressure,' which explicitly states the policy action is intended to cause reduced exchange-rate pressure; this is discussed at the national/central-bank policy level, matching the feature's scope.",2023-01-15,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",reduces exchange rate pressure,dissuade non-essential imports,True,Dissuading Non-Essential Imports,reduces exchange rate pressure,Exchange Rate Pressure,(Dissuading Non-Essential Imports) ── reduces exchange rate pressure ──> (Exchange Rate Pressure),appreciate,(Dissuading Non-Essential Imports) ── appreciate ──> (currency_log_return),Restrictions on Non-Essential Imports,(Restrictions on Non-Essential Imports) ── appreciate ──> (currency_log_return),"""Restrictions on Non-Essential Imports: Government Policy"""
52,llm_response_0405_Bangladesh_Sangbad_Sangstha_BSS_20230721.json,"PM for ending Ukraine war, building resilience against future shocks | News Flash",2023-07-21,https://www.bssnews.net/news-flash/137581,Bangladesh Sangbad Sangstha (BSS),imports,reduces import volume,limited non-essential imports,"2023-07-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import volume -> limited non-essential imports",0.991,"""We had to limit import of non-essential and luxury items;",CONFIRMED,"The article contains the exact line ""We had to limit import of non-essential and luxury items;"" which explicitly describes a policy action to limit (i.e., reduce) imports. The statement is presented as a nationwide government measure, matching the country-level scope.",2023-07-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import volume,limited non-essential imports,True,Limiting Non-Essential Imports,reduces import volume,Non-Essential and Luxury Items,(Limiting Non-Essential Imports) ── reduces import volume ──> (Non-Essential and Luxury Items),decrease,(Limiting Non-Essential Imports) ── decrease ──> (imports),Import Restrictions on Non-Essential Goods,(Import Restrictions on Non-Essential Goods) ── decrease ──> (imports),"""Import Restrictions on Non-Essential Goods: Government Policy"""
53,llm_response_0414_Bangladesh_Sangbad_Sangstha_BSS_20230101.json,DCCI for PPP to manage sustainable economic recovery | Business,2023-01-01,https://www.bssnews.net/business/102891,Bangladesh Sangbad Sangstha (BSS),imports,negatively impacts imports,foreign currency crisis devaluation,"2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> negatively impacts imports -> foreign currency crisis devaluation",1.0,"resulting in some negative impact on the import of energy, industrial raw materials",CONFIRMED,"The article contains the sentence stating the foreign currency crisis and Taka devaluation have 'resulting in some negative impact on the import of energy, industrial raw materials,' which explicitly asserts a causal negative effect on country-level imports.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",negatively impacts imports,foreign currency crisis devaluation,True,Foreign Currency Devaluation,negatively impacts imports,Energy Imports,(Foreign Currency Devaluation) ── negatively impacts imports ──> (Energy Imports),decrease,(Foreign Currency Devaluation) ── decrease ──> (imports),Taka Devaluation,(Taka Devaluation) ── decrease ──> (imports),"""Taka Devaluation: Currency Movement"""
54,llm_response_0432_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Govt aims to sustain economic recovery: Kamal  | National Budget 2023-2024,2023-06-01,https://www.bssnews.net/national-budget-2023-2024/128488,Bangladesh Sangbad Sangstha (BSS),currency_log_return,raises import costs,Post-war FX depreciation,"2023-06-01, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> raises import costs -> Post-war FX depreciation",1.0,increase in import costs due to post-war global inflation and the depreciation of the country's foreign exchange rate,CONFIRMED,"The article includes the line attributing an ""increase in import costs due to post-war global inflation and the depreciation of the country's foreign exchange rate,"" which explicitly states a causal link and refers to the country's (national-level) exchange-rate depreciation affecting import costs.",2023-06-01,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",raises import costs,Post-war FX depreciation,True,Post-war FX depreciation,raises import costs,Import costs,(Post-war FX depreciation) ── raises import costs ──> (Import costs),depreciate,(Post-war FX depreciation) ── depreciate ──> (currency_log_return),Bangladesh Currency Depreciation,(Bangladesh Currency Depreciation) ── depreciate ──> (currency_log_return),"""Bangladesh Currency Depreciation: Currency Movement"""
55,llm_response_0441_ANN_20230313.json,No policy measures taken to contain high inflation,2023-03-13,https://asianews.network/no-policy-measures-taken-to-contain-high-inflation/,ANN,imports,compresses imports,Forex-driven import compression,"2023-03-13, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> compresses imports -> Forex-driven import compression",1.0,Import compression due to forex shortage must also have contributed to recharging the inflationary momentum.,CONFIRMED,"The article text contains the exact sentence ""Import compression due to forex shortage must also have contributed..."", explicitly attributing import compression to a forex shortage; it discusses this in the national (Bangladesh) context, matching the feature's aggregate import scope.",2023-03-13,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",compresses imports,Forex-driven import compression,True,Forex shortage,compresses imports,Imports,(Forex shortage) ── compresses imports ──> (Imports),decrease,(Forex shortage) ── decrease ──> (imports),Bangladesh Foreign Exchange Shortage,(Bangladesh Foreign Exchange Shortage) ── decrease ──> (imports),"""Bangladesh Foreign Exchange Shortage: Monetary Policy"""
56,llm_response_0443_Deccan_Herald_20230207.json,"Take note of Bangla crisis, hedge bets",2023-02-07,https://www.deccanherald.com/opinion/second-edit/take-note-of-bangla-crisis-hedge-bets-1188965.html,Deccan Herald,imports,reduces import volume,war forced import cuts,"2023-02-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import volume -> war forced import cuts",1.0,"which raised the cost of imports, forcing Bangladesh's Awami League (AL) government to cut imports.",CONFIRMED,"The article contains the exact sentence stating that Russia's invasion raised import costs, ""forcing Bangladesh's Awami League (AL) government to cut imports,"" which explicitly links the war to a government-ordered reduction in imports at the national level.",2023-02-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import volume,war forced import cuts,True,The war,reduces import volume,Bangladesh's import volume,(The war) ── reduces import volume ──> (Bangladesh's import volume),decrease,(The war) ── decrease ──> (imports),Russia's invasion of Ukraine,(Russia's invasion of Ukraine) ── decrease ──> (imports),"""Russia's invasion of Ukraine: Global Shock"""
57,llm_response_0471_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,PM urges Canadian entrepreneurs to invest in Bangladesh | News Flash,2023-02-24,https://www.bssnews.net/news-flash/112342,Bangladesh Sangbad Sangstha (BSS),balance_of_trade,increases exports,agro-processing development push,"2023-02-24, The difference between country-wide imports and exports. -> increases exports -> agro-processing development push",1.0,her government puts emphasis on the development of agro-processing industry to export processed foods alongside meeting the local demand.,CONFIRMED,"The exact sentence appears in the article stating the government emphasizes agro-processing 'to export processed foods alongside meeting the local demand,' which explicitly links the development push to exporting (a country-level outcome relevant to balance of trade).",2023-02-24,The difference between country-wide imports and exports.,increases exports,agro-processing development push,True,Government Emphasis on Agro-Processing Industry,increases exports,Processed Foods,(Government Emphasis on Agro-Processing Industry) ── increases exports ──> (Processed Foods),improve,(Government Emphasis on Agro-Processing Industry) ── improve ──> (balance_of_trade),Agro-Processing Development Push,(Agro-Processing Development Push) ── improve ──> (balance_of_trade),"""Agro-Processing Development Push: Government Policy"""
58,llm_response_0491_Bangladesh_Sangbad_Sangstha_BSS_20230322.json,"Balanced fertilizer to boost crop output by14 %, will save Taka 20,000cr yearly  | News",2023-03-22,https://www.bssnews.net/news/116959,Bangladesh Sangbad Sangstha (BSS),imports,raises import volume,Raise DAP imports,"2023-03-22, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> raises import volume -> Raise DAP imports",0.986,"""the government has decided to raise import of Di-ammonium phosphate (DAP),",CONFIRMED,"The article directly quotes the agriculture secretary saying ""the government has decided to raise import of Di-ammonium phosphate (DAP)"", which explicitly states the government will increase DAP imports (a causal action increasing import volume) and is described at the national/government level.",2023-03-22,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",raises import volume,Raise DAP imports,True,Bangladesh Government,raises import volume,Di-ammonium Phosphate (DAP),(Bangladesh Government) ── raises import volume ──> (Di-ammonium Phosphate (DAP)),increase,(Bangladesh Government) ── increase ──> (imports),Bangladesh DAP Import Decision,(Bangladesh DAP Import Decision) ── increase ──> (imports),"""Bangladesh DAP import decision: Government Policy"""
59,llm_response_0502_ANN_20230117.json,Job growth in South Asia may halve this year: ILO,2023-01-17,https://asianews.network/job-growth-in-south-asia-may-halve-this-year-ilo/,ANN,imports,exposes import vulnerability,high and volatile energy prices,"2023-01-17, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> exposes import vulnerability -> high and volatile energy prices",1.0,recent high and volatile energy prices have shown how vulnerable the region was with respect to energy imports; there is a clear need to become less dependent on these imports.,CONFIRMED,"The exact sentence appears in the article and explicitly states that 'recent high and volatile energy prices have shown how vulnerable the region was with respect to energy imports,' establishing a clear cause-effect (prices exposing import vulnerability) at the South Asia regional level.",2023-01-17,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",exposes import vulnerability,high and volatile energy prices,True,High and Volatile Energy Prices,exposes import vulnerability,Energy Imports,(High and Volatile Energy Prices) ── exposes import vulnerability ──> (Energy Imports),unchanged,(High and Volatile Energy Prices) ── unchanged ──> (imports),Recent Energy Price Volatility,(Recent Energy Price Volatility) ── unchanged ──> (imports),"""Recent Energy Price Volatility: Global Shock"""
60,llm_response_0507_Bangladesh_Sangbad_Sangstha_BSS_20230101.json,DCCI for PPP to manage sustainable economic recovery | Business,2023-01-01,https://www.bssnews.net/business/102891,Bangladesh Sangbad Sangstha (BSS),imports,negatively impacts imports,currency crisis and devaluation,"2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> negatively impacts imports -> currency crisis and devaluation",1.0,"resulting in some negative impact on the import of energy, industrial raw materials",CONFIRMED,"The article explicitly states that the foreign currency crisis and Taka devaluation have 'resulting in some negative impact on the import of energy, industrial raw materials,' which directly asserts a causal negative effect on national-level imports of those goods.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",negatively impacts imports,currency crisis and devaluation,True,Currency Crisis and Devaluation,negatively impacts imports,Energy and Industrial Raw Materials,(Currency Crisis and Devaluation) ── negatively impacts imports ──> (Energy and Industrial Raw Materials),decrease,(Currency Crisis and Devaluation) ── decrease ──> (imports),Taka Devaluation,(Taka Devaluation) ── decrease ──> (imports),"""Taka Devaluation: Currency Movement"""
61,llm_response_0509_Bangladesh_Sangbad_Sangstha_BSS_20230106.json,Full text of PM's address to nation | News,2023-01-06,https://www.bssnews.net/news/103741,Bangladesh Sangbad Sangstha (BSS),imports,enables imports,Set up LNG terminals,"2023-01-06, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports -> Set up LNG terminals",1.0,"In addition to increasing our own gas production, we have set up LNG terminals to import LNG to meet its growing demand.",CONFIRMED,"The article contains the exact sentence stating the government 'have set up LNG terminals to import LNG to meet its growing demand,' which explicitly expresses the terminals were established for the purpose of importing LNG, and the wording refers to national-level action by the government.",2023-01-06,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports,Set up LNG terminals,True,LNG Terminals,enables imports,LNG Imports,(LNG Terminals) ── enables imports ──> (LNG Imports),increase,(LNG Terminals) ── increase ──> (imports),Government LNG Terminals,(Government LNG Terminals) ── increase ──> (imports),"""Government LNG Terminals: Infrastructure"""
62,llm_response_0529_ANN_20230103.json,"2022: The year the rich won, and the public lost",2023-01-03,https://asianews.network/2022-the-year-the-rich-won-and-the-public-lost/,ANN,currency_log_return,increases import costs,taka depreciation raised import costs,"2023-01-03, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> increases import costs -> taka depreciation raised import costs",1.0,"The impact of this can be seen in the export sector, where business owners saw a lot of profit, but on the other hand, import costs have gone up significantly.",CONFIRMED,"The article includes the quoted sentence linking the taka's depreciation ('A US dollar... now fetches more than 100') to its impact: export gains and 'import costs have gone up significantly,' explicitly attributing higher import costs to the currency's fall at the nationwide level.",2023-01-03,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",increases import costs,taka depreciation raised import costs,True,Taka Depreciation,increases import costs,Import Costs,(Taka Depreciation) ── increases import costs ──> (Import Costs),depreciate,(Taka Depreciation) ── depreciate ──> (currency_log_return),Bangladeshi Taka Depreciation,(Bangladeshi Taka Depreciation) ── depreciate ──> (currency_log_return),"""Bangladeshi Taka Depreciation: Currency Movement"""
63,llm_response_0529_ANN_20230103.json,"2022: The year the rich won, and the public lost",2023-01-03,https://asianews.network/2022-the-year-the-rich-won-and-the-public-lost/,ANN,imports,increases imports,government imported LNG and oil,"2023-01-03, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> government imported LNG and oil",1.0,"the government chose to import LNG and oil, and take on import- and loan-oriented projects.",CONFIRMED,"The exact phrase appears in the article: 'the government chose to import LNG and oil, and take on import- and loan-oriented projects.' The text explicitly links the government's decision to import LNG and oil with a move toward import-oriented policy (i.e., greater reliance on imports) at the national level.",2023-01-03,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,government imported LNG and oil,True,Government,increases imports,LNG and Oil,(Government) ── increases imports ──> (LNG and Oil),increase,(Government) ── increase ──> (imports),Government Import Policy,(Government Import Policy) ── increase ──> (imports),"""import LNG: Infrastructure"", ""import oil: Infrastructure"", ""import-oriented projects: Government Policy"", ""loan-oriented projects: Government Policy"""
64,llm_response_0556_RocketNews_Top_News_Stories_From_Around_the_Globe_20230223.json,Severe dollar crisis hobbles Bangladesh businesses - RocketNews,2023-02-23,https://www.rocketnews.com/2023/02/severe-dollar-crisis-hobbles-bangladesh-businesses/,RocketNews | Top News Stories From Around the Globe,imports,enable imports,LCs required for imports,"2023-02-23, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enable imports -> LCs required for imports",0.971,dollars.Importers in Bangladesh need to open letters of credit with one of the country's 61 scheduled banks to buy foreign goods and services.,CONFIRMED,"The article contains the sentence verbatim that importers in Bangladesh must open letters of credit to buy foreign goods and services, which explicitly links LCs as a required mechanism enabling imports; the statement is made at the national (Bangladesh) level.",2023-02-23,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enable imports,LCs required for imports,True,Letters of credit,enable imports,Foreign goods and services,(Letters of credit) ── enable imports ──> (Foreign goods and services),increase,(Letters of credit) ── increase ──> (imports),Letters of Credit Requirements,(Letters of Credit Requirements) ── increase ──> (imports),"""Letters of Credit Requirements: Government Policy"""
65,llm_response_0562_Iraqi_News_20230607.json,"Bangladesh shuts schools, cuts power in longest heatwave in decades",2023-06-07,https://www.iraqinews.com/world/bangladesh-shuts-schools-cuts-power-in-longest-heatwave-in-decades/,Iraqi News,currency_log_return,drives up import costs,taka depreciation increases costs,"2023-06-07, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> drives up import costs -> taka depreciation increases costs",1.0,"The Bangladeshi taka depreciated about 25 percent against the US dollar last year, driving up the cost of fuel imports and power utilities.",CONFIRMED,"The article contains the exact sentence stating the taka depreciated about 25% 'driving up the cost of fuel imports and power utilities,' which explicitly asserts a causal link at the country level between the currency depreciation and higher import/utilities costs.",2023-06-07,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",drives up import costs,taka depreciation increases costs,True,Bangladeshi Taka Depreciation,drives up import costs,Fuel Import Costs,(Bangladeshi Taka Depreciation) ── drives up import costs ──> (Fuel Import Costs),depreciate,(Bangladeshi Taka Depreciation) ── depreciate ──> (currency_log_return),Decline of Bangladeshi Taka,(Decline of Bangladeshi Taka) ── depreciate ──> (currency_log_return),"""Decline of Bangladeshi Taka: Currency Movement"""
66,llm_response_0563_httpwwwuniindiacomfadnavis-orders-probe-into-mumbai-pub-firestatesnews1090400htm_20230719.json,ADB raises Bangladesh's economic growth forecast,2023-07-19,http://www.uniindia.com/~/adb-raises-bangladesh-s-economic-growth-forecast/World/news/3013493.html,http://www.uniindia.com/fadnavis-orders-probe-into-mumbai-pub-fire/states/news/1090400.html,balance_of_trade,increases net exports,"imports fell, net exports","2023-07-19, The difference between country-wide imports and exports. -> increases net exports -> imports fell, net exports",0.991,"reflects strong net exports as imports fell more sharply than expected and export growth slowed less than expected,""",CONFIRMED,"The article directly quotes the ADB: ""...reflects strong net exports as imports fell more sharply than expected and export growth slowed less than expected,"" which explicitly links falling imports to stronger net exports, and this statement refers to the Bangladeshi economy (country-level).",2023-07-19,The difference between country-wide imports and exports.,increases net exports,"imports fell, net exports",True,Falling Imports,increases net exports,Net Exports,(Falling Imports) ── increases net exports ──> (Net Exports),improve,(Falling Imports) ── improve ──> (balance_of_trade),Bangladesh's Import Decline,(Bangladesh's Import Decline) ── improve ──> (balance_of_trade),"""Bangladesh's Import Decline: Market Dynamics"""
67,llm_response_0569_The_Daily_Star_20230101.json,Ensure stable energy prices for economic recovery,2023-01-01,https://www.thedailystar.net/business/economy/news/ensure-stable-energy-prices-economic-recovery-3210341,The Daily Star,imports,negatively impacts imports,"foreign currency shortage, devaluation","2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> negatively impacts imports -> foreign currency shortage, devaluation",1.0,"resulting in some negative impacts on the import of energy, industrial raw materials",CONFIRMED,"The article contains the exact sentence linking the foreign currency shortage and taka devaluation to 'resulting in some negative impacts on the import of energy, industrial raw materials,' which explicitly states a causal effect at the country/imports level.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",negatively impacts imports,"foreign currency shortage, devaluation",True,Foreign currency shortage,negatively impacts imports,Energy imports,(Foreign currency shortage) ── negatively impacts imports ──> (Energy imports),decrease,(Foreign currency shortage) ── decrease ──> (imports),Foreign Currency Shortage and Taka Devaluation,(Foreign Currency Shortage and Taka Devaluation) ── decrease ──> (imports),"""Foreign Currency Shortage: Monetary Policy"", ""Taka Devaluation: Currency Movement"""
68,llm_response_0580_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,lessens import pressure,support import-substitutes,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> lessens import pressure -> support import-substitutes",0.996,"""So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,"" he noted.",CONFIRMED,"The exact sentence appears in the article. The passage explicitly describes a Bangladesh Bank action 'to cut imports' and discusses its intended effect (reducing stress on the dollar), and this is framed as a national policy measure by the central bank, matching the country-level scope.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",lessens import pressure,support import-substitutes,True,Support for import-substitute industries,lessens import pressure,Foreign exchange,(Support for import-substitute industries) ── lessens import pressure ──> (Foreign exchange),decrease,(Support for import-substitute industries) ── decrease ──> (imports),Bangladesh Bank import restrictions,(Bangladesh Bank import restrictions) ── decrease ──> (imports),"""Bangladesh Bank import restrictions: Monetary Policy"""
69,llm_response_0580_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,lessens import pressure,support import-substitutes,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> lessens import pressure -> support import-substitutes",0.996,"""So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,"" he noted.",CONFIRMED,"The exact sentence appears in the article. The passage explicitly describes a Bangladesh Bank action 'to cut imports' and discusses its intended effect (reducing stress on the dollar), and this is framed as a national policy measure by the central bank, matching the country-level scope.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",lessens import pressure,support import-substitutes,True,Bangladesh Bank,cuts imports,Imports,(Bangladesh Bank) ── cuts imports ──> (Imports),decrease,(Bangladesh Bank) ── decrease ──> (imports),Bangladesh Bank import restrictions,(Bangladesh Bank import restrictions) ── decrease ──> (imports),"""Bangladesh Bank: Monetary Policy"", ""import restrictions: Trade Policy"""
70,llm_response_0580_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,cuts imports,central bank cuts imports,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> cuts imports -> central bank cuts imports",0.996,"""So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,"" he noted.",CONFIRMED,"The exact sentence appears in the article. The passage explicitly describes a Bangladesh Bank action 'to cut imports' and discusses its intended effect (reducing stress on the dollar), and this is framed as a national policy measure by the central bank, matching the country-level scope.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",cuts imports,central bank cuts imports,True,Support for import-substitute industries,lessens import pressure,Foreign exchange,(Support for import-substitute industries) ── lessens import pressure ──> (Foreign exchange),decrease,(Support for import-substitute industries) ── decrease ──> (imports),Bangladesh Bank import restrictions,(Bangladesh Bank import restrictions) ── decrease ──> (imports),"""Bangladesh Bank import restrictions: Monetary Policy"""
71,llm_response_0580_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,cuts imports,central bank cuts imports,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> cuts imports -> central bank cuts imports",0.996,"""So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,"" he noted.",CONFIRMED,"The exact sentence appears in the article. The passage explicitly describes a Bangladesh Bank action 'to cut imports' and discusses its intended effect (reducing stress on the dollar), and this is framed as a national policy measure by the central bank, matching the country-level scope.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",cuts imports,central bank cuts imports,True,Bangladesh Bank,cuts imports,Imports,(Bangladesh Bank) ── cuts imports ──> (Imports),decrease,(Bangladesh Bank) ── decrease ──> (imports),Bangladesh Bank import restrictions,(Bangladesh Bank import restrictions) ── decrease ──> (imports),"""Bangladesh Bank import restrictions: Monetary Policy"""
72,llm_response_0588_Bangladesh_Sangbad_Sangstha_BSS_20230514.json,PM calls upon engineers to uphold country's development spree | PM,2023-05-14,https://www.bssnews.net/news/pm/125186,Bangladesh Sangbad Sangstha (BSS),imports,halts imports,refuses purchases under sanctions,"2023-05-14, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> halts imports -> refuses purchases under sanctions",1.0,Bangladesh will not purchase anything from any country if it imposes sanctions.,CONFIRMED,"The article contains the exact sentence stating, 'Bangladesh will not purchase anything from any country if it imposes sanctions,' which explicitly ties the imposition of sanctions to Bangladesh refusing purchases; the statement is made at the national (Bangladesh) level, matching the scope.",2023-05-14,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",halts imports,refuses purchases under sanctions,True,Bangladesh,halts imports,Goods from Sanctioning Countries,(Bangladesh) ── halts imports ──> (Goods from Sanctioning Countries),decrease,(Bangladesh) ── decrease ──> (imports),Bangladesh Purchase Refusal Policy,(Bangladesh Purchase Refusal Policy) ── decrease ──> (imports),"""Bangladesh Purchase Refusal Policy: Government Policy"""
73,llm_response_0597_Bangladesh_Sangbad_Sangstha_BSS_20230610.json,"Rampal power plant gets supply of 26,620 tonnes of coal | News Flash",2023-06-10,https://www.bssnews.net/news-flash/130304,Bangladesh Sangbad Sangstha (BSS),imports,enables imports,LC opened for coal import,"2023-06-10, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports -> LC opened for coal import",0.996,"A letter of credit (LC) has already been opened for importing another 48,000 tonnes of coal, which will soon arrive at Mongla port,",CONFIRMED,"The article contains the sentence 'A letter of credit (LC) has already been opened for importing another 48,000 tonnes of coal, which will soon arrive at Mongla port,' which explicitly links opening the LC to enabling the import of that coal for the plant (company/plant-level scope).",2023-06-10,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports,LC opened for coal import,True,Letter of Credit,enables imports,"48,000 tonnes of coal","(Letter of Credit) ── enables imports ──> (48,000 tonnes of coal)",increase,(Letter of Credit) ── increase ──> (imports),Letter of Credit for Coal Import,(Letter of Credit for Coal Import) ── increase ──> (imports),"""Letter of Credit: Monetary Policy"""
74,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,post-COVID purchase surge,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> post-COVID purchase surge",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,post-COVID purchase surge,True,Post-COVID Purchase Surge,boosts imports,RMG Items,(Post-COVID Purchase Surge) ── boosts imports ──> (RMG Items),increase,(Post-COVID Purchase Surge) ── increase ──> (imports),Post-COVID Apparel Purchase Surge,(Post-COVID Apparel Purchase Surge) ── increase ──> (imports),"""Post-COVID: Global Shock"", ""Apparel Purchase Surge: Market Dynamics"""
