,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
50,llm_response_0707_europesuncom_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.europesun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,europesun.com,balance_of_trade,worsens trade position,Yuan use lowers export revenue,"2023-05-16, The difference between country-wide imports and exports. -> worsens trade position -> Yuan use lowers export revenue",0.992,Moving to the Yuan for international trade will hurt Bangladesh's remittances from abroad and lower export revenue as well.,CONFIRMED,"The article explicitly says, ""Moving to the Yuan for international trade will hurt Bangladesh's remittances from abroad and lower export revenue as well,"" which directly matches the quoted evidence. This is a country-level discussion about Bangladesh’s foreign trade and currency use, so the scope aligns with the claimed balance-of-trade effect.",2023-05-16,The difference between country-wide imports and exports.,worsens trade position,Yuan use lowers export revenue,True,Yuan Use,worsens trade position,Export Revenue,(Yuan Use) ── worsens trade position ──> (Export Revenue),deteriorate,(Yuan Use) ── deteriorate ──> (balance_of_trade),Yuan Use in Trade,(Yuan Use in Trade) ── deteriorate ──> (balance_of_trade),"""Yuan Use in Trade: Currency Movement"""
51,llm_response_0731_Daily_Sun_20230409.json,Review tax on gold industry | Daily Sun |,2023-04-09,https://www.daily-sun.com/printversion/details/683876/Review-tax-on-gold-industry,Daily Sun,imports,reduces import barriers,Gold import duty cuts sought,"2023-04-09, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import barriers -> Gold import duty cuts sought",0.988,the customs duty on importing gold is reduced from five percent to one percent.,CONFIRMED,The article explicitly says the gold industry has the potential to attract more investment if the customs duty on importing gold is reduced from five percent to one percent. This directly supports the claimed causal relationship at the industry/national policy level.,2023-04-09,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import barriers,Gold import duty cuts sought,True,Gold Import Duty Cuts,reduces import barriers,Customs Duty,(Gold Import Duty Cuts) ── reduces import barriers ──> (Customs Duty),increase,(Gold Import Duty Cuts) ── increase ──> (imports),Gold Import Duty Reduction,(Gold Import Duty Reduction) ── increase ──> (imports),"""Gold Import Duty Reduction: Trade Policy"""
52,llm_response_0740_ANN_20230105.json,Adani Godda Power Plant: Bangladesh likely to get 750MW by March,2023-01-05,https://asianews.network/adani-godda-power-plant-bangladesh-likely-to-get-750mw-by-march/,ANN,imports,increases import-dependent costs,Coal import raises tariffs,"2023-01-05, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases import-dependent costs -> Coal import raises tariffs",1.0,"the coal for the plant would be imported at the international rate, which will also affect the power price.",CONFIRMED,"The article explicitly says the coal for the plant would be imported at the international rate, which 'will also affect the power price,' directly supporting a causal link between imported coal costs and higher tariffs. The discussion is at the plant/PPA level, matching the claimed scope.",2023-01-05,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases import-dependent costs,Coal import raises tariffs,True,Coal Imports,increases import-dependent costs,Power Price,(Coal Imports) ── increases import-dependent costs ──> (Power Price),increase,(Coal Imports) ── increase ──> (imports),Imported Coal Costs,(Imported Coal Costs) ── increase ──> (imports),"""Imported Coal Costs: Global Shock"""
53,llm_response_0759_Bangladesh_Sangbad_Sangstha_BSS_20230101.json,DCCI for PPP to manage sustainable economic recovery | Business,2023-01-01,https://www.bssnews.net/business/102891,Bangladesh Sangbad Sangstha (BSS),imports,reduces import capacity,Foreign currency crisis hurts imports,"2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import capacity -> Foreign currency crisis hurts imports",0.996,"resulting in some negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries.",CONFIRMED,"The article explicitly says that the ongoing foreign currency crisis and devaluation of the Taka have 'result[ed] in some negative impact on the import of energy, industrial raw materials and supply chain.' This is a direct cause-and-effect statement at the country level, matching the claimed scope.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import capacity,Foreign currency crisis hurts imports,True,Foreign Currency Crisis,reduces import capacity,Import of Energy,(Foreign Currency Crisis) ── reduces import capacity ──> (Import of Energy),decrease,(Foreign Currency Crisis) ── decrease ──> (imports),Foreign Currency Crisis and Taka Devaluation,(Foreign Currency Crisis and Taka Devaluation) ── decrease ──> (imports),"""Foreign Currency Crisis: Monetary Policy"", ""Taka Devaluation: Currency Movement"""
54,llm_response_0773_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Govt aims to sustain economic recovery: Kamal  | National Budget 2023-2024,2023-06-01,https://www.bssnews.net/national-budget-2023-2024/128488,Bangladesh Sangbad Sangstha (BSS),balance_of_trade,disrupts external accounts,War impacts reserves and exchange rates,"2023-06-01, The difference between country-wide imports and exports. -> disrupts external accounts -> War impacts reserves and exchange rates",1.0,"the Russia-Ukraine war situation has had the biggest impact on inflation, government spending, balance of payments, foreign exchange reserves and exchange rates.",CONFIRMED,"The article explicitly states that the Russia-Ukraine war situation has had the biggest impact on Bangladesh's balance of payments, foreign exchange reserves, and exchange rates, matching the quoted evidence. This is a direct cause-and-effect claim at the national level, so the scope aligns with balance_of_trade/external accounts.",2023-06-01,The difference between country-wide imports and exports.,disrupts external accounts,War impacts reserves and exchange rates,True,Russia-Ukraine War,disrupts external accounts,Balance of Payments,(Russia-Ukraine War) ── disrupts external accounts ──> (Balance of Payments),deteriorate,(Russia-Ukraine War) ── deteriorate ──> (balance_of_trade),Russia-Ukraine War Impact,(Russia-Ukraine War Impact) ── deteriorate ──> (balance_of_trade),"""Russia-Ukraine War Impact: Global Shock"""
55,llm_response_0774_Daily_Sun_20230115.json,BB unveils 'cautiously accommodative' MPS     | Daily Sun |,2023-01-15,https://www.daily-sun.com/post/668334/BB-unveils-%e2%80%98cautiously-accommodative%e2%80%99-MPS,Daily Sun,imports,reduces imports,Discourage non-essential imports,"2023-01-15, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces imports -> Discourage non-essential imports",0.987,"dissuade imports of non-essential commodities to reduce the exchange rate pressure, protect foreign exchange reserves and control imported inflation,""",CONFIRMED,"The article explicitly says BB's monetary policy seeks to ""dissuade imports of non-essential commodities to reduce the exchange rate pressure, protect foreign exchange reserves and control imported inflation,"" which closely matches the quoted evidence. This is a country-level policy discussion about Bangladesh's imports, so the scope matches.",2023-01-15,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces imports,Discourage non-essential imports,True,Dissuading Non-Essential Commodities,reduces imports,Imports of Non-Essential Commodities,(Dissuading Non-Essential Commodities) ── reduces imports ──> (Imports of Non-Essential Commodities),decrease,(Dissuading Non-Essential Commodities) ── decrease ──> (imports),Discouraging Non-Essential Imports,(Discouraging Non-Essential Imports) ── decrease ──> (imports),"""Discouraging Non-Essential Imports: Monetary Policy"""
56,llm_response_0802_ANN_20230626.json,Inflation fight gets tougher: Bank for International Settlements,2023-06-26,https://asianews.network/inflation-fight-gets-tougher-bank-for-international-settlements/,ANN,imports,eases supply chain pressure,Supply chains easing lowers inflation,"2023-06-26, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> eases supply chain pressure -> Supply chains easing lowers inflation",1.0,the gains made so far in the fight against inflation owe much to supply chains easing,CONFIRMED,"The quoted phrase appears in the article almost verbatim: the gains in the fight against inflation 'owe much to supply chains easing.' The text explicitly links easing supply chains to lower inflation gains at an economy-wide level, so the causal relationship and scope both match.",2023-06-26,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",eases supply chain pressure,Supply chains easing lowers inflation,True,Supply Chains Easing,eases supply chain pressure,Inflation,(Supply Chains Easing) ── eases supply chain pressure ──> (Inflation),increase,(Supply Chains Easing) ── increase ──> (imports),Supply Chain Easing,(Supply Chain Easing) ── increase ──> (imports),"""Supply Chain Easing: Infrastructure"""
57,llm_response_0820_Cambodian_Times_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.cambodiantimes.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Cambodian Times,imports,discourages unnecessary imports,Dollar shortage curbs imports,"2023-05-16, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages unnecessary imports -> Dollar shortage curbs imports",0.994,"This has compelled the government to discourage unnecessary imports and cut spending,",CONFIRMED,"The article explicitly says, ""This has compelled the government to discourage unnecessary imports and cut spending,"" directly linking the decline in reserves/foreign exchange pressure to import restrictions. The discussion is about Bangladesh’s government and country-wide import policy, matching the claimed scope.",2023-05-16,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages unnecessary imports,Dollar shortage curbs imports,True,Dollar Shortage,discourages unnecessary imports,Unnecessary Imports,(Dollar Shortage) ── discourages unnecessary imports ──> (Unnecessary Imports),decrease,(Dollar Shortage) ── decrease ──> (imports),Dollar Shortage,(Dollar Shortage) ── decrease ──> (imports),"""Dollar Shortage: Currency Movement"""
58,llm_response_0821_La_Prensa_Latina_Media_20230118.json,Bangladesh raises gas prices amid fears of a fresh spike in inflation - La Prensa Latina Media,2023-01-18,https://www.laprensalatina.com/bangladesh-raises-gas-prices-amid-fears-of-a-fresh-spike-in-inflation/,La Prensa Latina Media,imports,constrains LNG importing,Extra LNG import needs dollars,"2023-01-18, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> constrains LNG importing -> Extra LNG import needs dollars",0.986,"to import extra LNG, it needs dollars, which are scarce at the moment.",CONFIRMED,"The article explicitly says, ""to import extra LNG, it needs dollars, which are scarce at the moment,"" which directly supports the quoted evidence. This clearly states a cause-and-effect constraint on importing extra LNG at the country policy level, matching the claimed scope.",2023-01-18,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",constrains LNG importing,Extra LNG import needs dollars,True,Extra LNG Import Needs,constrains LNG importing,Dollars,(Extra LNG Import Needs) ── constrains LNG importing ──> (Dollars),decrease,(Extra LNG Import Needs) ── decrease ──> (imports),Dollar Scarcity,(Dollar Scarcity) ── decrease ──> (imports),"""Dollar Scarcity: Currency Movement"""
59,llm_response_0822_Bangladesh_Sangbad_Sangstha_BSS_20230514.json,Govt may allow onion import soon: Agri Secretary  | News,2023-05-14,https://www.bssnews.net/news/125375,Bangladesh Sangbad Sangstha (BSS),imports,allows import resumption,Onion import suspension may end,"2023-05-14, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> allows import resumption -> Onion import suspension may end",0.991,"""The government will soon consider allowing onion import which is remaining suspended in the interest of the growers,",CONFIRMED,"The quoted wording appears in the article almost verbatim. The text explicitly links a possible rise in onion prices to the government considering allowing imports again, so the cause-and-effect is stated directly. The discussion is clearly at the national policy level on country-wide onion imports.",2023-05-14,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",allows import resumption,Onion import suspension may end,True,Import Suspension,allows import resumption,Onion Import,(Import Suspension) ── allows import resumption ──> (Onion Import),increase,(Import Suspension) ── increase ──> (imports),Onion Import Suspension End,(Onion Import Suspension End) ── increase ──> (imports),"""Onion Import Suspension End: Government Policy"""
60,llm_response_0858_Bangladesh_Sangbad_Sangstha_BSS_20230109.json,"Govt focusing on signing PTAs, FTAs considering LDC graduation: Tipu | Business",2023-01-09,https://www.bssnews.net/business/104238,Bangladesh Sangbad Sangstha (BSS),balance_of_trade,reduces export market access,LDC graduation hurts exports,"2023-01-09, The difference between country-wide imports and exports. -> reduces export market access -> LDC graduation hurts exports",1.0,Bangladesh would lose the preferential market access and would face 8 to 16 percent export tariff,CONFIRMED,"The quoted statement appears in the article nearly verbatim: Bangladesh would lose preferential market access and face 8 to 16 percent export tariff after LDC graduation. The article explicitly links LDC graduation to reduced market access and higher tariffs at the country level, which matches the claimed scope.",2023-01-09,The difference between country-wide imports and exports.,reduces export market access,LDC graduation hurts exports,True,LDC Graduation,reduces export market access,Preferential Market Access,(LDC Graduation) ── reduces export market access ──> (Preferential Market Access),deteriorate,(LDC Graduation) ── deteriorate ──> (balance_of_trade),LDC Graduation Tariff Loss,(LDC Graduation Tariff Loss) ── deteriorate ──> (balance_of_trade),"""LDC Graduation Tariff Loss: Trade Policy"""
61,llm_response_0862_The_Financial_Express_20230102.json,"DCCI pushes to ensure smooth energy supply, improve ease of doing business in 2023",2023-01-02,https://thefinancialexpress.com.bd/trade/dcci-pushes-to-ensure-smooth-energy-supply-improve-ease-of-doing-business-in-2023-1672628067,The Financial Express,imports,disrupts import flow,Currency crisis disrupts imports,"2023-01-02, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts import flow -> Currency crisis disrupts imports",1.0,"resulting in some negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries.",CONFIRMED,"The article explicitly says the ongoing foreign currency crisis and devaluation of the Taka has had a negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries. This is a country-level discussion of import disruption, so the scope matches.",2023-01-02,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts import flow,Currency crisis disrupts imports,True,Currency Crisis,disrupts import flow,Import of Energy,(Currency Crisis) ── disrupts import flow ──> (Import of Energy),decrease,(Currency Crisis) ── decrease ──> (imports),Foreign Currency Crisis,(Foreign Currency Crisis) ── decrease ──> (imports),"""Foreign Currency Crisis: Monetary Policy"""
62,llm_response_0868_Poland_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.polandsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Poland Sun,imports,reduces import spending,Yuan payments affect imports,"2023-05-16, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import spending -> Yuan payments affect imports",0.988,"Bangladesh can lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses,",CONFIRMED,"The article explicitly states that Bangladesh can ""lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses,"" which directly matches the quoted evidence. This is a country-level discussion of import expenses, and the cause-and-effect link between Yuan payments and reduced dollar reliance/import expense burden is explicitly stated.",2023-05-16,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import spending,Yuan payments affect imports,True,Yuan Payments,reduces import spending,Import Expenses,(Yuan Payments) ── reduces import spending ──> (Import Expenses),decrease,(Yuan Payments) ── decrease ──> (imports),Yuan Payments for Imports,(Yuan Payments for Imports) ── decrease ──> (imports),"""Yuan Payments: Currency Movement"""
63,llm_response_0868_Poland_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.polandsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Poland Sun,balance_of_trade,alters trade balance pressure,Yuan trade shifts external payments,"2023-05-16, The difference between country-wide imports and exports. -> alters trade balance pressure -> Yuan trade shifts external payments",0.992,Moving to the Yuan for international trade will hurt Bangladesh's remittances from abroad and lower export revenue as well.,CONFIRMED,"The article explicitly states, ""Moving to the Yuan for international trade will hurt Bangladesh's remittances from abroad and lower export revenue as well,"" which matches the evidence quote closely. It presents a direct cause-and-effect claim at the country level, so the scope also matches.",2023-05-16,The difference between country-wide imports and exports.,alters trade balance pressure,Yuan trade shifts external payments,True,Yuan Trade Shift,alters trade balance pressure,Export Revenue,(Yuan Trade Shift) ── alters trade balance pressure ──> (Export Revenue),deteriorate,(Yuan Trade Shift) ── deteriorate ──> (balance_of_trade),Yuan Trade Shift,(Yuan Trade Shift) ── deteriorate ──> (balance_of_trade),"""Yuan Trade Shift: Trade Policy"""
64,llm_response_0869_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,reduces import-export frictions,Duty cuts aid container trade,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import-export frictions -> Duty cuts aid container trade",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The quote appears almost verbatim in the article: it mentions a 'reduction of duty on container import to encourage import and export container business.' This explicitly states a causal relationship, and it is discussed at a broad trade/business level rather than a single-company scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import-export frictions,Duty cuts aid container trade,True,Duty Reduction,reduces import-export frictions,Container Import,(Duty Reduction) ── reduces import-export frictions ──> (Container Import),increase,(Duty Reduction) ── increase ──> (imports),Duty Cut on Containers,(Duty Cut on Containers) ── increase ──> (imports),"""Duty Cut on Containers: Trade Policy"""
65,llm_response_0878_Northern_Ireland_News_20230124.json,Bangladesh may overtake China to be EU's biggest apparel source,2023-01-24,https://www.northernirelandnews.com/news/273425360/bangladesh-may-overtake-china-to-be-eu-biggest-apparel-source,Northern Ireland News,imports,diverts work orders,Orders shift to Bangladesh,"2023-01-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> diverts work orders -> Orders shift to Bangladesh",0.981,"work orders being shifted from China to other Asian countries like Bangladesh,",CONFIRMED,"The article explicitly says, ""This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,"" which closely matches the quoted evidence. The cause-and-effect relationship is directly stated, and the discussion is at the country/region level, matching the claimed scope.",2023-01-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",diverts work orders,Orders shift to Bangladesh,True,Work Orders Shift,diverts work orders,Bangladesh,(Work Orders Shift) ── diverts work orders ──> (Bangladesh),decrease,(Work Orders Shift) ── decrease ──> (imports),Orders Shift to Bangladesh,(Orders Shift to Bangladesh) ── decrease ──> (imports),"""Orders Shift: Market Dynamics"""
66,llm_response_0882_Bangladesh_Sangbad_Sangstha_BSS_20230101.json,DCCI for PPP to manage sustainable economic recovery | Business,2023-01-01,https://www.bssnews.net/business/102891,Bangladesh Sangbad Sangstha (BSS),imports,disrupts import flows,Currency crisis hits imports,"2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts import flows -> Currency crisis hits imports",1.0,"resulting in some negative impact on the import of energy, industrial raw materials",CONFIRMED,"The article explicitly says that the ongoing foreign currency crisis and devaluation of the Taka have challenged the financial sector, 'resulting in some negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries.' This is a country-level discussion of imports, and the causal link is directly stated.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts import flows,Currency crisis hits imports,True,Currency Crisis,disrupts import flows,Import of Energy,(Currency Crisis) ── disrupts import flows ──> (Import of Energy),decrease,(Currency Crisis) ── decrease ──> (imports),Foreign Currency Crisis,(Foreign Currency Crisis) ── decrease ──> (imports),"""Foreign Currency Crisis: Monetary Policy"""
67,llm_response_0900_ANN_20230420.json,Is renewable deployment suffering from fossil fuel lock-in?,2023-04-20,https://asianews.network/is-renewable-deployment-suffering-from-fossil-fuel-lock-in/,ANN,imports,limit imported energy use,Imported energy shortages,"2023-04-20, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> limit imported energy use -> Imported energy shortages",0.986,the inability to buy imported energy to run the existing power plants,CONFIRMED,"The article explicitly states that the current crisis is due to ""the inability to buy imported energy to run the existing power plants,"" which directly links imported energy shortages to limited use of imported energy. This is discussed at the national electricity-system level in Bangladesh, matching the claimed scope.",2023-04-20,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",limit imported energy use,Imported energy shortages,True,Imported Energy Shortages,limit imported energy use,Existing Power Plants,(Imported Energy Shortages) ── limit imported energy use ──> (Existing Power Plants),decrease,(Imported Energy Shortages) ── decrease ──> (imports),Imported Energy Shortages,(Imported Energy Shortages) ── decrease ──> (imports),"""Imported Energy Shortages: Infrastructure"""
68,llm_response_0904_Al_Jazeera_Online_20230223.json,Severe dollar crisis hobbles Bangladesh businesses,2023-02-23,https://www.aljazeera.com/economy/2023/2/23/severe-dollar-crisis-hobbles-bangladesh-businesses,Al Jazeera Online,imports,reduces import volume,Import curbs reduce imports,"2023-02-23, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import volume -> Import curbs reduce imports",0.97,"""Since we have curbed our spending on imports, our import bills will be lower in the coming months,""",CONFIRMED,"The quoted sentence appears verbatim in the article: ""Since we have curbed our spending on imports, our import bills will be lower in the coming months."" The text explicitly connects curbing import spending with lower import bills, and it is discussed at the country level in the context of Bangladesh's import restrictions and reserves.",2023-02-23,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import volume,Import curbs reduce imports,True,Import Curbs,reduces import volume,Import Bills,(Import Curbs) ── reduces import volume ──> (Import Bills),decrease,(Import Curbs) ── decrease ──> (imports),Import Curbs on Spending,(Import Curbs on Spending) ── decrease ──> (imports),"""Import Curbs on Spending: Government Policy"""
69,llm_response_0926_The_Financial_Express_20230102.json,"DCCI pushes to ensure smooth energy supply, improve ease of doing business in 2023",2023-01-02,https://thefinancialexpress.com.bd/trade/dcci-pushes-to-ensure-smooth-energy-supply-improve-ease-of-doing-business-in-2023-1672628067,The Financial Express,imports,disrupts import flow,Currency crisis hurts imports,"2023-01-02, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts import flow -> Currency crisis hurts imports",1.0,"resulting in some negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries.",CONFIRMED,"The quoted text appears almost verbatim in the article: the foreign currency crisis and Taka devaluation are said to have 'resulting in some negative impact on the import of energy, industrial raw materials and supply chain for local export-oriented industries.' This explicitly states a cause-and-effect relationship at the country/economy level, matching the claimed import scope.",2023-01-02,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts import flow,Currency crisis hurts imports,True,Currency Crisis,disrupts import flow,Import of Energy,(Currency Crisis) ── disrupts import flow ──> (Import of Energy),decrease,(Currency Crisis) ── decrease ──> (imports),Currency Crisis and Taka Devaluation,(Currency Crisis and Taka Devaluation) ── decrease ──> (imports),"""Currency Crisis: Monetary Policy"", ""Taka Devaluation: Currency Movement"""
70,llm_response_0935_Daily_Sun_20230226.json,NBR withdraws duty on sugar import     | Daily Sun |,2023-02-26,https://www.daily-sun.com/post/676235/NBR-withdraws-duty-on-sugar-import,Daily Sun,imports,reduces import cost,Sugar import duties withdrawn,"2023-02-26, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import cost -> Sugar import duties withdrawn",1.0,"The customs authority withdrew Taka 3,000 specific duty on import of raw and Taka 6,000 on refined sugar per ton",CONFIRMED,"The article explicitly says the customs authority withdrew specific duties on raw and refined sugar imports, matching the quoted evidence. It also directly states that after this reduction, the overall import cost of raw and refined sugar is expected to decline, and the discussion is at the national import-policy level.",2023-02-26,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import cost,Sugar import duties withdrawn,True,Sugar Import Duties,reduces import cost,Raw and Refined Sugar,(Sugar Import Duties) ── reduces import cost ──> (Raw and Refined Sugar),increase,(Sugar Import Duties) ── increase ──> (imports),Withdrawal of Sugar Import Duties,(Withdrawal of Sugar Import Duties) ── increase ──> (imports),"""Withdrawal of Sugar Import Duties: Trade Policy"""
71,llm_response_0938_Social_News_XYZ_20230226.json,B'desh withdraws duty on sugar import to stabilise local market,2023-02-26,https://www.socialnews.xyz/2023/02/26/bdesh-withdraws-duty-on-sugar-import-to-stabilise-local-market/,Social News XYZ,imports,reduces import cost,Sugar import costs fall,"2023-02-26, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import cost -> Sugar import costs fall",0.992,"The overall import cost of raw and refined sugar is expected to decline by 6,500 takas and 9,000 takas per tonne respectively",CONFIRMED,"The quoted sentence appears in the article almost exactly: the NBR says the overall import cost of raw and refined sugar is expected to decline by specific amounts. The article explicitly links this decline to the 'fresh duty waver and reduction measures,' and it is discussing national-level sugar imports, matching the scope.",2023-02-26,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import cost,Sugar import costs fall,True,Sugar Imports,reduces import cost,Raw and Refined Sugar,(Sugar Imports) ── reduces import cost ──> (Raw and Refined Sugar),decrease,(Sugar Imports) ── decrease ──> (imports),Sugar Import Costs,(Sugar Import Costs) ── decrease ──> (imports),"""fresh duty waver: Trade Policy"", ""reduction measures: Government Policy"""
72,llm_response_0940_RocketNews_Top_News_Stories_From_Around_the_Globe_20230223.json,Severe dollar crisis hobbles Bangladesh businesses - RocketNews,2023-02-23,https://www.rocketnews.com/2023/02/severe-dollar-crisis-hobbles-bangladesh-businesses/,RocketNews | Top News Stories From Around the Globe,imports,blocks import financing,LC refusals curb imports,"2023-02-23, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> blocks import financing -> LC refusals curb imports",0.923,only to be refused by banks due to a shortage of,CONFIRMED,"The quoted wording appears in the article almost verbatim: Enayet Ullah’s attempts were 'refused by banks due to a shortage of dollars.' The text explicitly links the dollar shortage to banks refusing letters of credit, which blocks import financing, and it discusses this as a Bangladesh-wide import-financing problem rather than a single isolated case.",2023-02-23,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",blocks import financing,LC refusals curb imports,True,LC Refusals,blocks import financing,Banks,(LC Refusals) ── blocks import financing ──> (Banks),decrease,(LC Refusals) ── decrease ──> (imports),Dollar Shortage at Banks,(Dollar Shortage at Banks) ── decrease ──> (imports),"""Dollar Shortage: Currency Movement"""
73,llm_response_0943_Daily_Sun_20230702.json,"Govt allows import of 36,830 tons green chilli     | Daily Sun |",2023-07-02,https://www.daily-sun.com/post/697784/Govt-allows-import-of-36830-tons-green-chilli,Daily Sun,imports,permits import surge,Government allows chilli imports,"2023-07-02, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> permits import surge -> Government allows chilli imports",1.0,"following the government's permission of importing 36,830 tons to curb steep price hike",CONFIRMED,"The article explicitly says 93 tons of green chilli have been imported ""following the government's permission"" to import 36,830 tons, which directly links the permission to the import activity. The discussion is at the national level, referring to imports coming ""in the country,"" so the scope matches.",2023-07-02,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",permits import surge,Government allows chilli imports,True,Government Permission,permits import surge,Chilli Imports,(Government Permission) ── permits import surge ──> (Chilli Imports),increase,(Government Permission) ── increase ──> (imports),Government Permission to Import Chilli,(Government Permission to Import Chilli) ── increase ──> (imports),"""Government Permission: Government Policy"", ""Import Chilli: Trade Policy"""
74,llm_response_0944_LatestLY_20230124.json,World News | Bangladesh May Overtake China to Be EU's Biggest Apparel Source | LatestLY,2023-01-24,https://www.latestly.com/agency-news/world-news-bangladesh-may-overtake-china-to-be-eus-biggest-apparel-source-4753884.html,LatestLY,imports,diverts work orders,Orders shift to Bangladesh,"2023-01-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> diverts work orders -> Orders shift to Bangladesh",0.981,"work orders being shifted from China to other Asian countries like Bangladesh,",CONFIRMED,"The article explicitly says that China’s industrial production shift is 'resulting in work orders being shifted from China to other Asian countries like Bangladesh,' which closely matches the quoted evidence. This is a country-level discussion about cross-border work-order diversion, so the scope matches the claimed relationship.",2023-01-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",diverts work orders,Orders shift to Bangladesh,True,Work Orders,diverts work orders,Bangladesh,(Work Orders) ── diverts work orders ──> (Bangladesh),decrease,(Work Orders) ── decrease ──> (imports),Work Orders Shift to Bangladesh,(Work Orders Shift to Bangladesh) ── decrease ──> (imports),"""Work Orders Shift: Market Dynamics"""
